date,latitude,longitude,description,type
11 July 2024,33.1235,35.2358,"On 11 July 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells in the vicinity of Jebbayn town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
11 July 2024,33.1235,35.2358,"On 11 July 2024, Israeli warplanes carried out an airstrike in Jebbayn town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
11 July 2024,33.1285,35.2192,"On 11 July 2024, Israeli warplanes carried out an airstrike with two missiles targeting a house in Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
11 July 2024,33.1108,35.3103,"On 11 July 2024, Israeli warplanes carried out an airstrike with an air-to-surface missile in Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
11 July 2024,33.1064,35.2324,"On 11 July 2024, Israeli warplanes carried out an airstrike in the vicinity of Yarine town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
11 July 2024,33.2755,35.5179,"On 11 July 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells towards Taybeh town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. Three civilians were injured in the attack.",2023_strike
10 July 2024,33.8575,36.1075,"On 10 July 2024, Israeli warplanes carried out an airstrike with three air-to-surface missiles in the vicinity of Jenta (Baalbek, Baalbek-Hermel) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
10 July 2024,33.2772,35.5517,"On 10 July 2024, Israeli warplanes carried out an airstrike in Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
10 July 2024,33.1285,35.2192,"On 10 July 2024, Israeli warplanes carried out an airstrike with two missiles targeting a house in Tayr Harfa town (Tyr, South) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
10 July 2024,33.2755,35.5179,"On 10 July 2024, Israeli warplanes carried out an airstrike with two missiles in Taybeh town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties. The Israeli military announced it had struck military infrastructure for Hezbollah.",2023_strike
10 July 2024,33.0971,35.3367,"On 10 July 2024, Israeli warplanes carried out an airstrike with two missiles in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
10 July 2024,33.1108,35.3103,"On 10 July 2024, Israeli warplanes carried out an airstrike in Ramieh town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
10 July 2024,33.3278,35.6128,"On 10 July 2024, an Israeli drone fired several missiles targeting Wadi al Assafir neighborhood in Khiyam town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
10 July 2024,33.2544,35.5424,"On 10 July 2024, Israeli warplanes carried out an airstrike in Aadayseh Marjayoun town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
10 July 2024,33.1761,35.4433,"On 10 July 2024, Israeli warplanes carried out an airstrike targeting a house in Baraachit town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. Six people were injured by shrapnel due to the attack. The Israeli military announced it had struck military infrastructure for Hezbollah.",2023_strike
09 July 2024,33.2482,35.5194,"On 9 July 2024, Israeli warplanes carried out an airstrike targeting a house in Rab el Thalathine town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. Three people were injured in the strike. The Israeli military announced it had struck military infrastructure for Hezbollah.",2023_strike
09 July 2024,33.1038,35.4444,"On 9 July 2024, Israeli warplanes carried out an airstrike in Maroun er Ras town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. A fire broke out in the area due to the airstrike. A Hezbollah member was killed in the strike.",2023_strike
09 July 2024,33.0971,35.3367,"On 9 July 2024, an Israeli drone fired a guided missile and the Israeli military fired artillery shells towards Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The shelling led to the breakout of a fire in the area. There were no casualties.",2023_strike
09 July 2024,33.2477,35.4482,"On 9 July 2024, Israeli warplanes carried out two raids in the vicinity of Touline town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
09 July 2024,33.2772,35.5517,"On 9 July 2024, Israeli warplanes carried out an airstrike with three missiles in Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
09 July 2024,33.1651,35.3912,"On 9 July 2024, an Israeli drone fired missiles in an attempt to strike a car in Haddatha town (Bint Jbeil, Al Nabatieh). The missiles missed the car. There were no casualties.",2023_strike
09 July 2024,33.1042,35.1819,"On 9 July 2024, Israeli warplanes dropped flare bombs over the outskirts of Aalma Ech Chaab town (Tyr, South). There were no casualties.",2023_strike
08 July 2024,33.1984,35.2291,"On 8 July 2024, an Israeli drone struck a motorcycle with multiple missiles in Qlaileh town (Tyr, South). One Hezbollah member was killed and another was injured in the strike.",2023_strike
08 July 2024,33.1038,35.4444,"On 8 July 2024, Israeli warplanes carried out three airstrikes with several air-to-surface missiles in Maroun er Ras town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
08 July 2024,33.2092,35.515,"On 8 July 2024, Israeli warplanes carried out an airstrike in Houla town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military fired mortar shells targeting the outskirts of the town. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
08 July 2024,33.0971,35.3367,"On 8 July 2024, Israeli warplanes carried out an airstrike with two missiles in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
08 July 2024,33.2489,35.4623,"On 8 July 2024, an Israeli drone fired several missiles towards Qabrikha town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
08 July 2024,33.2324,35.4851,"On 8 July 2024, Israeli warplanes carried out an airstrike in Talouseh town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
08 July 2024,33.1153,35.4714,"On 8 July 2024, Israeli warplanes carried out an airstrike between Maroun er Ras and Aitaroun town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
08 July 2024,33.1691,35.5234,"On 8 July 2024, Israeli warplanes carried out an airstrike between Houla and Mays el Jabal town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
08 July 2024,33.5417,35.5844,"On 8 July 2024, Israeli warplanes carried out an airstrike targeting a farm in the Toura area of Jezzine town (Jezzine, South) amid ongoing hostilities with Hezbollah. Almost 700 sheep were killed in the attack. There were no casualties.",2023_strike
07 July 2024,33.2324,35.4851,"On 7 July 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells towards Talouseh town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The shelling also targeted the outskirts of the town. There were no casualties.",2023_strike
07 July 2024,33.1181,35.1397,"On 7 July 2024, Israeli warplanes carried out an airstrike targeting a house in Ras al Naqoura (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
07 July 2024,33.0971,35.3367,"On 7 July 2024, Israeli warplanes carried out an airstrike with two air-to-surface missiles in Aita ech Chaab town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
07 July 2024,33.2856,35.3478,"On 7 July 2024, Israeli warplanes carried out two airstrikes in Maaroub town (Tyr, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
07 July 2024,33.2489,35.4623,"On 7 July 2024, Israeli warplanes carried out an airstrike in Qabrikha town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. However, the missile did not explode. There were no casualties.",2023_strike
07 July 2024,33.2544,35.5424,"On 7 July 2024, Israeli warplanes carried out an airstrike in Aadayseh Marjayoun town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
06 July 2024,33.2092,35.515,"On 6 July 2024, Israeli warplanes and drones carried out several strikes targeting multiple houses in Houla town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military also fired artillery shells targeting Al Marj neighborhood in the town. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
06 July 2024,33.2544,35.5424,"On 6 July 2024, Israeli warplanes carried out an airstrike in the vicinity of Aadayseh Marjayoun town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
06 July 2024,33.2772,35.5517,"On 6 July 2024, Israeli warplanes carried out two airstrikes targeting a house in Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah in the town. There were no casualties.",2023_strike
06 July 2024,34.1422,36.2311,"On 6 July 2024, an Israeli drone struck a car with several missiles in Chaat town (Baalbek, Baalbek-Hermel). The attack led to the killing of one Hezbollah member who was driving the car. An civilian passer by was also injured in the strike.",2023_strike
06 July 2024,33.2772,35.5517,"On 6 July 2024, Israeli warplanes carried out an airstrike targeting Khallet el Aadayseh in the vicinity of Kfar Kila town (Marjayoun, Al Nabatieh) amid ongoing hostilities with Hezbollah. There were no casualties.",2023_strike
06 July 2024,33.1194,35.4333,"On 6 July 2024, Israeli warplanes carried out an airstrike and the Israeli military fired artillery shells towards Bent Jbeil town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah in the town. There were no casualties.",2023_strike
06 July 2024,33.2733,35.1939,"On 6 July 2024, Israeli warplanes dropped flare bombs somewhere across the Tyr governorate (Tyr). There were no casualties.",2023_strike
06 July 2024,33.1194,35.4333,"On 6 July 2024, Israeli warplanes dropped flare bombs somewhere across the Bint Jbeil governorate (Bent Jbeil). There were no casualties.",2023_strike
05 July 2024,33.4445,35.567,"On 5 July 2024, Israeli warplanes carried out an airstrike targeting Kasarat Al Orrouch and Jabal al Rafih in Rihan hills (Jezzine, South) amid ongoing hostilities with Hezbollah. The Israeli military announced it had struck military infrastructure for Hezbollah. There were no casualties.",2023_strike
05 July 2024,33.1194,35.4333,"On 5 July 2024, an Israeli drone fired several missiles and Israeli warplanes carried out an airstrike in the vicinity of Bent Jbeil town (Bint Jbeil, Al Nabatieh) amid ongoing hostilities with Hezbollah. Four individuals including two firemen were injured in the strike.",2023_strike
